Project_Name,Project_URL,Project_Hash,PYPI_TAG,func_to_trace,tests_to_run,num_runs,source
daymetpy,https://github.com/khufkens/daymetpy,539f8d47315f0f68f86875d7805541dadcb76604,,,,20.0,flapy_input_flakyProj_2020.csv
debinterface,https://github.com/nMustaki/debinterface,abd30a55dcbadc30fd66143adc196034b663054f,,,,20.0,flapy_input_flakyProj_2020.csv
dedoop,https://github.com/edsu/dedoop,37b29dade43afb1a52e3424b6a0a98a7018c8283,,,,20.0,flapy_input_flakyProj_2020.csv
deezload,https://github.com/vanyakosmos/deezload,8a25f4657d648a3c70b6287a9828cec724c8fa0e,,,,20.0,flapy_input_flakyProj_2020.csv
dhis2.py,https://github.com/davidhuser/dhis2.py,1534d5e44e2ee0c2e835ca4d43c3a32e50d43b2e,,,,20.0,flapy_input_flakyProj_2020.csv
dikicli,https://github.com/silenc3r/dikicli,2304a0ab3cd07b442207a347f2924699741a52bd,,,,20.0,flapy_input_flakyProj_2020.csv
discovery-client,https://github.com/tomwei7/discovery-client,b10094532ae22eaebd9d093f9550fa75886a3a88,,,,20.0,flapy_input_flakyProj_2020.csv
django-rest-framework-passwordless,https://github.com/aaronn/django-rest-framework-passwordless,7fe00dfbef8d163078160c7f317b26ed630fc8cc,,,,20.0,flapy_input_flakyProj_2020.csv
dns-over-https,https://github.com/wglodek/dns-over-https,af56580149c8570ea3ba6ea3a5b5b12cf3dadfd2,,,,20.0,flapy_input_flakyProj_2020.csv
dockerpy-creds,https://github.com/shin-/dockerpy-creds,9c0b66d2e445a838e1518f2c3273df7ddc7ec0d4,,,,20.0,flapy_input_flakyProj_2020.csv
docopt-ng,https://github.com/bazaar-projects/docopt-ng,bbed40a2335686d2e14ac0e6c3188374dc4784da,,,,20.0,flapy_input_flakyProj_2020.csv
domainconnect_python,https://github.com/Domain-Connect/domainconnect_python,b2b3b2d4e279b596c7870f1bad9d168bf55cf3e9,,,,20.0,flapy_input_flakyProj_2020.csv
dotdrop,https://github.com/deadc0de6/dotdrop,5b2b05d353756bd09018f9dba049d0598cf632bb,,,,20.0,flapy_input_flakyProj_2020.csv
dotty_dict,https://github.com/pawelzny/dotty_dict,b23b8a4e4d8af77a2cba99752eed776058ec08dd,,,,20.0,flapy_input_flakyProj_2020.csv
dremio_client,https://github.com/rymurr/dremio_client,027329f0910ab26a08774f11bd47a5a6999038cc,,,,20.0,flapy_input_flakyProj_2020.csv
dummy_file_generator,https://github.com/datahappy1/dummy_file_generator,f0a27725e1c04b4b2e0259167f10d8f76cfed9d1,,,,20.0,flapy_input_flakyProj_2020.csv
dunamai,https://github.com/mtkennerly/dunamai,0f35675e96835726d8e9dbd3901d9f7b029154d3,,,,20.0,flapy_input_flakyProj_2020.csv
duplicity_backup,https://github.com/jberends/duplicity_backup,8aaad2dac623a72c5d83df19fd349e50baabb7e3,,,,20.0,flapy_input_flakyProj_2020.csv
ecs-crd-cli.git,https://github.com/AdventielFr/ecs-crd-cli.git,7b296c64086a204d3540da272e3d8dd74721c6c4,,,,20.0,flapy_input_flakyProj_2020.csv
edk2-pytool-library,https://github.com/tianocore/edk2-pytool-library,ab6bac82f297b4e8fe0a0d4dcde4711b3cb1bc88,,,,20.0,flapy_input_flakyProj_2020.csv
elemental.git,https://github.com/cbsinteractive/elemental.git,ca570c9f5fc43e20a4db23fc0137380f87be63f0,,,,20.0,flapy_input_flakyProj_2020.csv
empyricalRMT,https://github.com/stfxecutables/empyricalRMT,942060955f2e4c8e464d9fda20a4e1951a63fe9b,,,,20.0,flapy_input_flakyProj_2020.csv
emu,https://github.com/ChrisCummins/emu,3fa30e7a0d56b4f05deaebc05df64a22d708a63c,,,,20.0,flapy_input_flakyProj_2020.csv
envyaml,https://github.com/thesimj/envyaml,79a220cabb69d71397310d941de205610cf5e4cb,,,,20.0,flapy_input_flakyProj_2020.csv
erepublik,https://github.com/eeriks/erepublik,ad29045acef911224650f8a975c72b9cef4e88aa,,,,20.0,flapy_input_flakyProj_2020.csv
event-bus,https://github.com/seanpar203/event-bus,5353d6472926a299ab4f3a8c33114a725d5b7639,,,,20.0,flapy_input_flakyProj_2020.csv
exonum-python-client,https://github.com/exonum/exonum-python-client,5e7ff330440cd2fe2c5b707a0cff46048b311ea2,,,,20.0,flapy_input_flakyProj_2020.csv
extractpdf,https://github.com/WeAreDevelopers-com/extractpdf,2a1ee7640da0e9f46ae6bef7f6aeb1eb36c5f185,,,,20.0,flapy_input_flakyProj_2020.csv
eyeflask,https://github.com/n8henrie/eyeflask,0fc6b042aac6e30885ecb2d6817fb67fad6e07d4,,,,20.0,flapy_input_flakyProj_2020.csv
fdep,https://github.com/checkr/fdep,36fba98e6b3af35adf238c61f700a8138c090a5e,,,,20.0,flapy_input_flakyProj_2020.csv
file-config,https://github.com/stephen-bunn/file-config,9de4d0aacdb7b9bc0069a2da10eb406c88e21103,,,,20.0,flapy_input_flakyProj_2020.csv
filtered-intervaltree,https://github.com/lostinplace/filtered-intervaltree,37da431ed36dc9e7936ebd330869f142538ef79d,,,,20.0,flapy_input_flakyProj_2020.csv
findatabroker,https://github.com/tomerten/findatabroker,204c433d51e2d2de5c132a4607cd504809fd4a71,,,,20.0,flapy_input_flakyProj_2020.csv
fish_base,https://github.com/chinapnr/fish_base,1615ccff9106bf42fc6ae862cd13353c12c1b76d,,,,20.0,flapy_input_flakyProj_2020.csv
fishbase,https://github.com/chinapnr/fishbase,1615ccff9106bf42fc6ae862cd13353c12c1b76d,,,,20.0,flapy_input_flakyProj_2020.csv
fissa,https://github.com/rochefort-lab/fissa,2077a8c8a029948dcf1d4c352f785700f42aff9f,,,,20.0,flapy_input_flakyProj_2020.csv
fistro,https://github.com/kingoodie/fistro,42c129d058fe017d3d1436da4350b6842f1c5535,,,,20.0,flapy_input_flakyProj_2020.csv
fitbert,https://github.com/Qordobacode/fitbert,4b0f2f3f47e5a3fea0ee59d65f71c44b830a93d9,,,,20.0,flapy_input_flakyProj_2020.csv
flask-ipban,https://github.com/Martlark/flask-ipban,882a25495be55609e5d9a058b8139b78836d64d4,,,,20.0,flapy_input_flakyProj_2020.csv
flask-rest-api,https://github.com/Nobatek/flask-rest-api,82127373237670840b87f1f98a446729bf85b6cf,,,,20.0,flapy_input_flakyProj_2020.csv
flask-rest-jsonapi,https://github.com/miLibris/flask-rest-jsonapi,b44bc08b11213d49fadae873650d3555889052ec,,,,20.0,flapy_input_flakyProj_2020.csv
flask-template-master,https://github.com/AKuederle/flask-template-master,d6d8d2747eccc6629658caf4295106db1b3326a1,,,,20.0,flapy_input_flakyProj_2020.csv
flask-unchained,https://github.com/briancappello/flask-unchained,9004dc99db14813e20bea8c4023a45aa3a120965,,,,20.0,flapy_input_flakyProj_2020.csv
flask_datepicker,https://github.com/mrf345/flask_datepicker,2dd57635413bddf73a0e064cd5b2f3a743b56f99,,,,20.0,flapy_input_flakyProj_2020.csv
flynt,https://github.com/ikamensh/flynt,9ec53b1ae8fcf62272a297e533626a54ed27f46f,,,,20.0,flapy_input_flakyProj_2020.csv
fmi,https://github.com/kipe/fmi,c567622ad29a14a03645b8bc8c7565f315b53480,,,,20.0,flapy_input_flakyProj_2020.csv
fonoapi,https://github.com/jakesherman/fonoapi,01248a6d3a9f56fa9613f387ae66820a73b48742,,,,20.0,flapy_input_flakyProj_2020.csv
fontMath,https://github.com/robotools/fontMath,7f84204033c2d0a284d02e626320ee27c3dfa5ee,,,,20.0,flapy_input_flakyProj_2020.csv
fontbakery,https://github.com/googlefonts/fontbakery,9bbf2da4947b7e5ce82c06a8ce7b484185ddac67,,,,20.0,flapy_input_flakyProj_2020.csv
forkliftpy,https://github.com/castelao/supportdata,d0b878e2779120f3cdd2d5a241addc18e26f8616,,,,20.0,flapy_input_flakyProj_2020.csv
fossor,https://github.com/linkedin/fossor,d8dbdc40f2f16da601c317dfa74b83e3932c9bb3,,,,20.0,flapy_input_flakyProj_2020.csv
fparser,https://github.com/stfc/fparser,4be91d2e1078fa5588e84a3299131f297afba675,,,,20.0,flapy_input_flakyProj_2020.csv
freesia,https://github.com/AuraiProject/freesia,16834c17725edac74eb50fc5ce2ff1db6f3f4840,,,,20.0,flapy_input_flakyProj_2020.csv
ftpsync,https://github.com/lpenz/ftpsync,bbf40b8ebd28762b92b70571e0d9a6e642ce3467,,,,20.0,flapy_input_flakyProj_2020.csv
gamble.git,https://github.com/jpetrucciani/gamble.git,d17b25899183a4c4b25fe644024ff754132ae513,,,,20.0,flapy_input_flakyProj_2020.csv
gaplint,https://github.com/james-d-mitchell/gaplint,64fa97fef3a726ba07c99bc17706500c02564f0b,,,,20.0,flapy_input_flakyProj_2020.csv
gdax-Python,https://github.com/danpaquin/gdax-Python,19cac25c51e592994cfa86ec487eef6a5c76718f,,,,20.0,flapy_input_flakyProj_2020.csv
geomstats,https://github.com/geomstats/geomstats,66abff977bf81b3f23d54869ea4a472e7819a4bf,,,,20.0,flapy_input_flakyProj_2020.csv
get-wayback-machine,https://github.com/jfilter/get-wayback-machine,ae52b3f2d1dc74dc4e356f412361727e975c6771,,,,20.0,flapy_input_flakyProj_2020.csv
git-profiles,https://github.com/popadi/git-profiles,ca20173f63f57c21868c4c49c1e5c515d4bc87fd,,,,20.0,flapy_input_flakyProj_2020.csv
github-release,https://github.com/j0057/github-release,067d7f1f557e16c4db57696d30732d566e314a45,,,,20.0,flapy_input_flakyProj_2020.csv
googkit,https://github.com/googkit/googkit,cacb37bf65e5ac19379b329beb02af907240aa60,,,,20.0,flapy_input_flakyProj_2020.csv
gplaycli,https://github.com/matlink/gplaycli,b161dbffa64ddc7081ca7c880ce27f84c2f0a0d8,,,,20.0,flapy_input_flakyProj_2020.csv
gpuview,https://github.com/fgaim/gpuview,51f482de6f3360f9b403f8784112f20d42cdd924,,,,20.0,flapy_input_flakyProj_2020.csv
graphene_sa_optimizer,https://github.com/colanconnon/graphene_sa_optimizer,755895dcb13de649012096e97a7c9e2f8494e91d,,,,20.0,flapy_input_flakyProj_2020.csv
grimoire,https://github.com/KorfLab/grimoire,6ebfa357e966036c846c658710c136f540290615,,,,20.0,flapy_input_flakyProj_2020.csv
groc,https://github.com/sjbitcode/groc,89be28338ecc057b16c430b3f3765f53ae0e934c,,,,20.0,flapy_input_flakyProj_2020.csv
gsmls,https://github.com/AlJohri/gsmls,04f9ce71f572686f785266a766f8a3dfd42cf152,,,,20.0,flapy_input_flakyProj_2020.csv
gtsrvd,https://github.com/narfman0/gtsrvd,af78aa061c910658dfbc89d24171dff334b087f9,,,,20.0,flapy_input_flakyProj_2020.csv
hack-requests,https://github.com/boy-hack/hack-requests,f78ebc36edb08308222b00239850cefe87c77fb6,,,,20.0,flapy_input_flakyProj_2020.csv
hawaiio.git,https://github.com/florimondmanca/hawaiio.git,4a8005d216b29e2f462be00c9285776651d0fa2b,,,,20.0,flapy_input_flakyProj_2020.csv
helpers,https://github.com/infosmith/helpers,72c40cf1d1a46875f2956e8827a55d4232db48cb,,,,20.0,flapy_input_flakyProj_2020.csv
hirefire,https://github.com/ryanhiebert/hirefire,cf8686d127cc914cea350350b5bfe8acfa4163ce,,,,20.0,flapy_input_flakyProj_2020.csv
hmmpy,https://github.com/klaapbakken/hmmpy,b5d95e72d0cce150db265e94cf623d1d57148607,,,,20.0,flapy_input_flakyProj_2020.csv
homog,https://github.com/willsheffler/homog,5b49902ff3dea972f2c466abe7937546b50ee9f1,,,,20.0,flapy_input_flakyProj_2020.csv
hostopen,https://github.com/jaketreacher/hostopen,b1c8269aff13d4c2ec336cc8f366f42260c4e943,,,,20.0,flapy_input_flakyProj_2020.csv
http-tracer,https://github.com/danielmichaels/http-tracer,aa1f6c7944caa71efc3b77acc73069701074b29f,,,,20.0,flapy_input_flakyProj_2020.csv
humansort,https://github.com/coreygirard/humansort,270c4ec6f239173e51f05e2d7f514697fdbbb445,,,,20.0,flapy_input_flakyProj_2020.csv
hypernotes,https://github.com/binste/hypernotes,4c9b82b7431f6af565318df58c03e764e9490eff,,,,20.0,flapy_input_flakyProj_2020.csv
hypothesis_sqlalchemy,https://github.com/lycantropos/hypothesis_sqlalchemy,6c68a065802d5efdfa3d805d9e4a79199ab46ea3,,,,20.0,flapy_input_flakyProj_2020.csv
iatikit,https://github.com/codeforIATI/iatikit,22193fd7aa76b9cc9de4ff853a981cb50e508049,,,,20.0,flapy_input_flakyProj_2020.csv
iex-api-python,https://github.com/danielecook/iex-api-python,144fcd7b1719b8607acb1e535e51ea1867c05263,,,,20.0,flapy_input_flakyProj_2020.csv
imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,0eb90333ca3b0095b430ac3976ffe1b3e6fe9be5,,,,20.0,flapy_input_flakyProj_2020.csv
immunopepper,https://github.com/ratschlab/immunopepper,f492ba8c7183061bdc937534f5ac73e1cc7600ae,,,,20.0,flapy_input_flakyProj_2020.csv
importmagic,https://github.com/alecthomas/importmagic,c00f2b282d933e0a9780146a20792f9e31fc8e6f,,,,20.0,flapy_input_flakyProj_2020.csv
intake-cesm,https://github.com/NCAR/intake-cesm,00fe97676b165bf41fb985a5e03b07a4a9772b71,,,,20.0,flapy_input_flakyProj_2020.csv
intake-esm,https://github.com/NCAR/intake-esm,00fe97676b165bf41fb985a5e03b07a4a9772b71,,,,20.0,flapy_input_flakyProj_2020.csv
intake-stac,https://github.com/pangeo-data/intake-stac,d71b2d2b0ea2f8c89cb0310706c4de6d19406e17,,,,20.0,flapy_input_flakyProj_2020.csv
irritable,https://github.com/timb07/irritable,6d250dd716890b7b78b2b42e2f04be3058b09856,,,,20.0,flapy_input_flakyProj_2020.csv
iso.git,https://github.com/bprinty/iso.git,1b62a0e65e0d273440c4461f26c9bd8911069e31,,,,20.0,flapy_input_flakyProj_2020.csv
jackfruit,https://github.com/zzzzlzzzz/jackfruit,350a41aa28e2bdc9367f9dd5e686b21125828589,,,,20.0,flapy_input_flakyProj_2020.csv
jivago,https://github.com/keotl/jivago,52761e0822bb5ef8dd081d3f45c53d05738dbd5f,,,,20.0,flapy_input_flakyProj_2020.csv
kanren,https://github.com/pythological/kanren,bacc7eb5895c348e348c1b5291ddf188f88c5c88,,,,20.0,flapy_input_flakyProj_2020.csv
kb_python,https://github.com/pachterlab/kb_python,3ce4d8e655da2da74a5114c680c9d2cf3a2b328c,,,,20.0,flapy_input_flakyProj_2020.csv
keepassxc-pwned,https://github.com/seanbreckenridge/keepassxc-pwned,aead83c1749b62006a28526905d8fee5cd2ae902,,,,20.0,flapy_input_flakyProj_2020.csv
keras-bert,https://github.com/CyberZHG/keras-bert,e9ccba8ed56b52102bfd08fd231bf9b79d7e0e3e,,,,20.0,flapy_input_flakyProj_2020.csv
keras-layer-normalization,https://github.com/CyberZHG/keras-layer-normalization,12262dc34333f27b6b809a643b1906c9ed2d5cd9,,,,20.0,flapy_input_flakyProj_2020.csv
keras-pos-embd,https://github.com/CyberZHG/keras-pos-embd,7f9d179d361a094272ba87eaae7cdeb935b35c72,,,,20.0,flapy_input_flakyProj_2020.csv
keras-trans-mask,https://github.com/CyberZHG/keras-trans-mask,7d5420b2ac15ffba73ab4add7a17f1eb635a473c,,,,20.0,flapy_input_flakyProj_2020.csv
keras-transformer-xl,https://github.com/CyberZHG/keras-transformer-xl,72c0072a71384a360c72522dec21f37293d1ba84,,,,20.0,flapy_input_flakyProj_2020.csv
kindle-maker,https://github.com/jachinlin/kindle_maker,5c478bdaf3cb7d2e824f21462e72543d15c6cc95,,,,20.0,flapy_input_flakyProj_2020.csv
kitsune,https://github.com/aluttik/kitsune,43824cccf46f433a71b30a7febc0e3500b831067,,,,20.0,flapy_input_flakyProj_2020.csv
kwalitee,https://github.com/inveniosoftware/kwalitee,9124f8f55b15547fef08c6c43cabced314e70674,,,,20.0,flapy_input_flakyProj_2020.csv
laminar,https://github.com/dgellerup/laminar,74258f6e6cc8b3b4e9eaf7cc522192a353a3b45e,,,,20.0,flapy_input_flakyProj_2020.csv
langsplit,https://github.com/mindey/langsplit,d30d47bd6f73852dc716f1e79225d8d49dc39daa,,,,20.0,flapy_input_flakyProj_2020.csv
lathermail_client,https://github.com/reclosedev/lathermail_client,d20e74e7681f17d780f1b97203339c01bd9ff52a,,,,20.0,flapy_input_flakyProj_2020.csv
latinwordnet,https://github.com/wmshort/latinwordnet,39c1af3bdf44521288fe41c5b1f551db37b6d38a,,,,20.0,flapy_input_flakyProj_2020.csv
layeredconfig,https://github.com/staffanm/layeredconfig,c0eae96da7848ea52b43ac947f284eb2324d9ce1,,,,20.0,flapy_input_flakyProj_2020.csv
layouts,https://github.com/hid-io/layouts-python,0b036e1f1695b16e0e6e61540ef7ecd6047a5bd1,,,,20.0,flapy_input_flakyProj_2020.csv
lazypr,https://github.com/sanjaz/lazypr,226895868769f613d9e905f265a4fd7c421d2fd4,,,,20.0,flapy_input_flakyProj_2020.csv
ledger-3pc-batch,https://github.com/evernym/ledger,7210c3b288e07f940eddad09b1dfc6a56be846df,,,,20.0,flapy_input_flakyProj_2020.csv
legomena,https://github.com/VictorDavis/legomena,274de31fdf345d440f1f8d6cb58eba836637e5a4,,,,20.0,flapy_input_flakyProj_2020.csv
libpythonpro,https://github.com/pythonprobr/libpythonpro,96480344e6dd16f8257f16cf273110781bf0d4b0,,,,20.0,flapy_input_flakyProj_2020.csv
limix-lmm,https://github.com/limix/limix-lmm,0f0a9875e6d0ed0511db54c911992332b76baa13,,,,20.0,flapy_input_flakyProj_2020.csv
litedb,https://github.com/JonathanVusich/litedb,2694bc39676d8398f669c0aed96aef89623dbc9a,,,,20.0,flapy_input_flakyProj_2020.csv
logbeam,https://github.com/osperlabs/logbeam,05a6609d6ecd066a35c79ab4ff5726c3cb69f03d,,,,20.0,flapy_input_flakyProj_2020.csv
lol_api,https://github.com/gradam/lol_api,33ea96f5eeac581737949b733d8af1c4436e94b9,,,,20.0,flapy_input_flakyProj_2020.csv
lzdeb,https://github.com/mkjt2/lzdeb,ae84db7ca1af750e4decb35d238b40923c1adc8b,,,,20.0,flapy_input_flakyProj_2020.csv
m3u-dump,https://github.com/stateya/m3u-dump,1ec3eeedb4c650af76c6c66859375ca2d2a6e1bc,,,,20.0,flapy_input_flakyProj_2020.csv
mackinac,https://github.com/mmundy42/mackinac,eccd95394e48f508576af76e6863c9f51f75a5c9,,,,20.0,flapy_input_flakyProj_2020.csv
mccabe,https://github.com/pycqa/mccabe,e92e9e79799c5796f76f3da821dbb5aa56e41028,,,,20.0,flapy_input_flakyProj_2020.csv
misu,https://github.com/cjrh/misu,157ad7ce14969ef8b9796591989115ca9ffc09f0,,,,20.0,flapy_input_flakyProj_2020.csv
moyasar-python,https://github.com/moyasar/moyasar-python,aa8716ae3f98f8782141abe6869dfbb90af98b62,,,,20.0,flapy_input_flakyProj_2020.csv
mpi4pyd,https://github.com/1313e/mpi4pyd,bd5fa6ae3daaa95a8bf508a77242c9376014bc73,,,,20.0,flapy_input_flakyProj_2020.csv
msp2db,https://github.com/computational-metabolomics/msp2db,fc7108625704c1074a3c085fe67d7ce72367a124,,,,20.0,flapy_input_flakyProj_2020.csv
mw-category-members,https://github.com/jfilter/mw-category-members,9d3b11b5cfde2165a9ff1613ff11d7595a33320e,,,,20.0,flapy_input_flakyProj_2020.csv
myr-base,https://github.com/Vnet-as/myr-base,56e347b4f4d70f53a6afe55e96c1f9e35f5454eb,,,,20.0,flapy_input_flakyProj_2020.csv
named_enum,https://github.com/KnightConan/named_enum,81452ebe233b570b21786adcfb0b15d1aeeabc82,,,,20.0,flapy_input_flakyProj_2020.csv
nba_scraper,https://github.com/mcbarlowe/nba_scraper,42a2a1f8f73f6d8ed97636582899d5efda8d0665,,,,20.0,flapy_input_flakyProj_2020.csv
ndx-bipolar-referencing,https://github.com/ben-dichter-consulting/ndx-bipolar-referencing,7f24be3b82c7f2adc1afef6a44a58bea264e384a,,,,20.0,flapy_input_flakyProj_2020.csv
neon,https://github.com/mrmechko/neon,42ad78e3d79583a93abce6d06b81dafc29017514,,,,20.0,flapy_input_flakyProj_2020.csv
netutils-linux,https://github.com/strizhechenko/netutils-linux,dfcb0900ffffa3020656338bbab123f6da00a168,,,,20.0,flapy_input_flakyProj_2020.csv
neurodsp,https://github.com/neurodsp-tools/neurodsp,19aa50c71deaa19e4ed85efa192afa8ab63d0bf1,,,,20.0,flapy_input_flakyProj_2020.csv
newrelic-lambda-cli,https://github.com/newrelic/newrelic-lambda-cli,a08271396c7451b7c4e7ccf905353dbe3782ef40,,,,20.0,flapy_input_flakyProj_2020.csv
nifconverter,https://github.com/wetneb/nifconverter,21998c88ead99cd37993d40b9f8e4858cc6d4c7e,,,,20.0,flapy_input_flakyProj_2020.csv
nikamap,https://github.com/abeelen/nikamap,d39c488c89bf5d90fffe3c05580fc13551522ee5,,,,20.0,flapy_input_flakyProj_2020.csv
nlp-datasets,https://github.com/luozhouyang/nlp-datasets,471e2e3ad2a4b8c363c5a4080683bac5618c8c6a,,,,20.0,flapy_input_flakyProj_2020.csv
noisyopt,https://github.com/andim/noisyopt,625b874918ac5926c3bf05d869e914cbddfffe20,,,,20.0,flapy_input_flakyProj_2020.csv
npmenv,https://github.com/shadow-light/npmenv,4c1f0c2a2ae300217f2f55421195a5b98b4b6a7e,,,,20.0,flapy_input_flakyProj_2020.csv
observed,https://github.com/DanielSank/observed,d99fb99ff2a470a86efb2763685e8e2c021e799f,,,,20.0,flapy_input_flakyProj_2020.csv
ocopy,https://github.com/ottomatic-io/ocopy,d5e977b7ed8ef28f8ae03b59390a7e551524e88c,,,,20.0,flapy_input_flakyProj_2020.csv
omf,https://github.com/gmggroup/omf,bf0cfaa4d05c438606d7b4561166bf12d2c1be74,,,,20.0,flapy_input_flakyProj_2020.csv
opendrift-landmask-data,https://github.com/OpenDrift/opendrift-landmask-data,a7479b0ff159791f5232387f530b4f1d15ad3acd,,,,20.0,flapy_input_flakyProj_2020.csv
opentargets-py,https://github.com/opentargets/opentargets-py,4a0e5b286a82a2316329c87409994c4a1d82622e,,,,20.0,flapy_input_flakyProj_2020.csv
orderly-web-deploy,https://github.com/vimc/orderly-web-deploy,550e1f21df54cb71ffab2411f45e7bd49095279a,,,,20.0,flapy_input_flakyProj_2020.csv
osc-tiny,https://github.com/crazyscientist/osc-tiny,88c33c2c7f73ea26067e1bb4190bab5dc298dd85,,,,20.0,flapy_input_flakyProj_2020.csv
override,https://github.com/davidhyman/override,e34bd3c8676233439de5c002367b3bff5c1b88d6,,,,20.0,flapy_input_flakyProj_2020.csv
pageobject,https://github.com/lukas-linhart/pageobject,6ae83680ae62a94f93cefc394e4f3cc6999aeead,,,,20.0,flapy_input_flakyProj_2020.csv
parso,https://github.com/davidhalter/parso,6ae0efa415c9790000dba70f87e6ece20d6a4101,,,,20.0,flapy_input_flakyProj_2020.csv
pbpstats,https://github.com/dblackrun/pbpstats,f2256adb1c101c6af8cfa83d59b437f65d9a689c,,,,20.0,flapy_input_flakyProj_2020.csv
pdfebc,https://github.com/slarse/pdfebc,ddc7b88f2b7df0063345c3e8c940ac76832a4af8,,,,20.0,flapy_input_flakyProj_2020.csv
pdfebc-core,https://github.com/slarse/pdfebc-core,fc40857bc42365b7434714333e37d7a3487603a0,,,,20.0,flapy_input_flakyProj_2020.csv
pdl,https://github.com/zerotosingularity/pdl,fd39c391101b3fe315631565a0f4eb7c99890789,,,,20.0,flapy_input_flakyProj_2020.csv
pepys-import,https://github.com/debrief/pepys-import,5a2e16209dbff2d07a4baebeed4507ad79319e99,,,,20.0,flapy_input_flakyProj_2020.csv
perf,https://github.com/vstinner/perf,50352cd782ea2655e030261f618a3b47b1b8c84e,,,,20.0,flapy_input_flakyProj_2020.csv
persiantools,https://github.com/mhajiloo/persiantools,ebe2f89bbffca4736d6dc0945110d6c2448b4eb6,,,,20.0,flapy_input_flakyProj_2020.csv
pexnb,https://github.com/minrk/pexnb,37be6eae11f977682522fc9b573fdc87eed0f515,,,,20.0,flapy_input_flakyProj_2020.csv
pip-autoremove,https://github.com/invl/pip-autoremove,f0b385f771709fc5bc0b60f64e76818638d912bc,,,,20.0,flapy_input_flakyProj_2020.csv
plai,https://github.com/matheusbsilva/plai,1d3bfb0438bb6bd2f8d8e42f17207f9449319763,,,,20.0,flapy_input_flakyProj_2020.csv
polyswarm-cli,https://github.com/polyswarm/polyswarm-cli,cfb483b065d516567a313c5c46c7ffdb019d52ea,,,,20.0,flapy_input_flakyProj_2020.csv
pressurecooker,https://github.com/learningequality/pressurecooker,b111250a8da415a19082f98bc6be21b021b0c604,,,,20.0,flapy_input_flakyProj_2020.csv
prettyconf,https://github.com/osantana/prettyconf,017129f169204973d80a607f2c6684b18cc18954,,,,20.0,flapy_input_flakyProj_2020.csv
projetopytools,https://github.com/aguiardafa/projetopytools,fffbd8090b30395ffc1294e0e28348d4fde10e85,,,,20.0,flapy_input_flakyProj_2020.csv
promise,https://github.com/syrusakbary/promise,4627315476f6b9fc82818327ae09b04f89f9bda7,,,,20.0,flapy_input_flakyProj_2020.csv
ptemcee,https://github.com/willvousden/ptemcee,a411be2e29e39585212c92acea1893f955aa9be8,,,,20.0,flapy_input_flakyProj_2020.csv
purge-old-files,https://github.com/pmuller/purge-old-files,e9161668f7401661ae943ec6e29422e2f9f7600d,,,,20.0,flapy_input_flakyProj_2020.csv
put.io-aria2c-downloader,https://github.com/cvockrodt/put.io-aria2c-downloader,ac19bb30924f9cb9991188693c9e6f6068861b60,,,,20.0,flapy_input_flakyProj_2020.csv
putput,https://github.com/michaelperel/putput,96bde3c2219070bfed1ca76d47a4fe7cd0bc4b44,,,,20.0,flapy_input_flakyProj_2020.csv
py-KISSmetrics,https://github.com/kissmetrics/py-KISSmetrics,11cfc589e623f0bab8bc450f6fd169715544e377,,,,20.0,flapy_input_flakyProj_2020.csv
py-gardener,https://github.com/loopmediagroup/py-gardener,ef485b969df0ee1e848b594eb1abfe9d8a53dae3,,,,20.0,flapy_input_flakyProj_2020.csv
py-linq,https://github.com/viralogic/py-enumerable,c55763debfa6a8bb786a85fa68ee2cc726cecf75,,,,20.0,flapy_input_flakyProj_2020.csv
py-vkontakte,https://github.com/sgaynetdinov/py-vkontakte,b03246b8d4b6f5ee5ab7e5c67e09e1f14b85fd9c,,,,20.0,flapy_input_flakyProj_2020.csv
pyAssignment,https://github.com/CD3/pyAssignment,f2e837d624bfde41724da38e30f0fc9422fb355c,,,,20.0,flapy_input_flakyProj_2020.csv
pyMeterBus,https://github.com/ganehag/pyMeterBus,bc853aa38ac6b10301bdf97f13ac25b36985316f,,,,20.0,flapy_input_flakyProj_2020.csv
pyTrnsysType,https://github.com/samuelduchesne/pyTrnsysType,6cf552e4ccd66f7b728e84654e580befe2061114,,,,20.0,flapy_input_flakyProj_2020.csv
py_noaa,https://github.com/GClunies/py_noaa,adad099a41ce21c81b62843530c50137b7fe59e9,,,,20.0,flapy_input_flakyProj_2020.csv
pyalcs,https://github.com/ParrotPrediction/pyalcs,7e5249a1df11efd71508f82330919b13def8647e,,,,20.0,flapy_input_flakyProj_2020.csv
pyatlasclient,https://github.com/verdan/pyatlasclient,6c3ef3926eef059f00730b6bcc1a1787f6bbcd9c,,,,20.0,flapy_input_flakyProj_2020.csv
pyblnet,https://github.com/nielstron/pyblnet,24a5de966067adc492c0b5c6899c50e7822e15c1,,,,20.0,flapy_input_flakyProj_2020.csv
pyburstlib,https://github.com/beatsbears/pyburstlib,27722f7f3bb0bc5739110f6c99435d13fa54a1e0,,,,20.0,flapy_input_flakyProj_2020.csv
pycoin,https://github.com/helenagu01/pycoin,d98f70ff67c836d180032cb6f7a7491a81cfd2eb,,,,20.0,flapy_input_flakyProj_2020.csv
pyconll,https://github.com/pyconll/pyconll,06481595c7816608facab72b5e7087cc01cb7482,,,,20.0,flapy_input_flakyProj_2020.csv
